,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
123482,Colorado,Maldonado,376,DEE,Departamental,225,1,Rincón de José Ignacio
123483,Colorado,Maldonado,377,DEF,Departamental,87,2,Las Cañas
123484,Colorado,Maldonado,377,DEF,Departamental,225,1,Las Cañas
123485,Colorado,Maldonado,378,DEG,Departamental,79,1,Faro José Ignacio
123486,Colorado,Maldonado,378,DEG,Departamental,1785,1,Faro José Ignacio
123487,Colorado,Maldonado,378,DEG,Departamental,1933,1,Faro José Ignacio
123488,Colorado,Maldonado,378,DEG,Departamental,10919,1,Faro José Ignacio
123489,Colorado,Maldonado,379,DEG,Departamental,79,1,Faro José Ignacio
123490,Colorado,Maldonado,379,DEG,Departamental,100,1,Faro José Ignacio
123491,Colorado,Maldonado,380,DEH,Departamental,79,1,Balneario Buenos Aires
123492,Colorado,Maldonado,380,DEH,Departamental,87,1,Balneario Buenos Aires
123493,Colorado,Maldonado,380,DEH,Departamental,100,1,Balneario Buenos Aires
123494,Colorado,Maldonado,380,DEH,Departamental,225,1,Balneario Buenos Aires
123495,Colorado,Maldonado,381,DEH,Departamental,10,2,Balneario Buenos Aires
123496,Colorado,Maldonado,381,DEH,Departamental,79,1,Balneario Buenos Aires
123497,Colorado,Maldonado,381,DEH,Departamental,225,2,Balneario Buenos Aires
123498,Colorado,Maldonado,381,DEH,Departamental,1785,1,Balneario Buenos Aires
123499,Colorado,Maldonado,381,DEH,Departamental,10919,2,Balneario Buenos Aires
123500,Colorado,Maldonado,382,DEH,Departamental,87,2,Balneario Buenos Aires
123501,Colorado,Maldonado,382,DEH,Departamental,2229,1,Balneario Buenos Aires
123502,Colorado,Maldonado,383,DEH,Departamental,100,2,Balneario Buenos Aires
123503,Colorado,Maldonado,383,DEH,Departamental,225,2,Balneario Buenos Aires
123504,Colorado,Maldonado,383,DEH,Departamental,1785,1,Balneario Buenos Aires
123505,Colorado,Maldonado,383,DEH,Departamental,1933,1,Balneario Buenos Aires
123506,Colorado,Maldonado,383,DEH,Departamental,2229,1,Balneario Buenos Aires
123507,Colorado,Maldonado,383,DEH,Departamental,2350,1,Balneario Buenos Aires
123508,Colorado,Maldonado,384,DEH,Departamental,87,1,Balneario Buenos Aires
123509,Colorado,Maldonado,384,DEH,Departamental,1933,1,Balneario Buenos Aires
123510,Colorado,Maldonado,384,DEH,Departamental,10919,3,Balneario Buenos Aires
123511,Colorado,Maldonado,384,DEH,Departamental,600000,1,Balneario Buenos Aires
123512,Colorado,Maldonado,385,DFA,Departamental,73,1,Aiguá
123513,Colorado,Maldonado,385,DFA,Departamental,87,2,Aiguá
123514,Colorado,Maldonado,385,DFA,Departamental,100,5,Aiguá
123515,Colorado,Maldonado,385,DFA,Departamental,225,1,Aiguá
123516,Colorado,Maldonado,385,DFA,Departamental,1350,1,Aiguá
123517,Colorado,Maldonado,385,DFA,Departamental,2229,1,Aiguá
123518,Colorado,Maldonado,385,DFA,Departamental,7009,1,Aiguá
123519,Colorado,Maldonado,385,DFA,Departamental,600000,2,Aiguá
123520,Colorado,Maldonado,386,DFA,Departamental,73,3,Aiguá
123521,Colorado,Maldonado,386,DFA,Departamental,87,4,Aiguá
123522,Colorado,Maldonado,386,DFA,Departamental,100,9,Aiguá
123523,Colorado,Maldonado,386,DFA,Departamental,225,4,Aiguá
123524,Colorado,Maldonado,386,DFA,Departamental,2229,1,Aiguá
123525,Colorado,Maldonado,386,DFA,Departamental,22350,2,Aiguá
123526,Colorado,Maldonado,386,DFA,Departamental,600000,2,Aiguá
123527,Colorado,Maldonado,387,DFA,Departamental,73,1,Aiguá
123528,Colorado,Maldonado,387,DFA,Departamental,87,5,Aiguá
123529,Colorado,Maldonado,387,DFA,Departamental,100,2,Aiguá
123530,Colorado,Maldonado,387,DFA,Departamental,1350,1,Aiguá
123531,Colorado,Maldonado,387,DFA,Departamental,21350,1,Aiguá
123532,Colorado,Maldonado,388,DFA,Departamental,73,1,Aiguá
123533,Colorado,Maldonado,388,DFA,Departamental,100,4,Aiguá
123534,Colorado,Maldonado,388,DFA,Departamental,225,2,Aiguá
123535,Colorado,Maldonado,388,DFA,Departamental,10919,1,Aiguá
123536,Colorado,Maldonado,388,DFA,Departamental,22350,1,Aiguá
123537,Colorado,Maldonado,389,DFA,Departamental,73,1,Aiguá
123538,Colorado,Maldonado,389,DFA,Departamental,87,1,Aiguá
123539,Colorado,Maldonado,389,DFA,Departamental,100,4,Aiguá
123540,Colorado,Maldonado,389,DFA,Departamental,1933,1,Aiguá
123541,Colorado,Maldonado,389,DFA,Departamental,21350,1,Aiguá
123542,Colorado,Maldonado,390,DFA,Departamental,87,2,Aiguá
123543,Colorado,Maldonado,391,DFA,Departamental,87,2,Aiguá
123544,Colorado,Maldonado,391,DFA,Departamental,100,2,Aiguá
123545,Colorado,Maldonado,391,DFA,Departamental,225,2,Aiguá
123546,Colorado,Maldonado,391,DFA,Departamental,1350,1,Aiguá
123547,Colorado,Maldonado,391,DFA,Departamental,7009,1,Aiguá
123548,Colorado,Maldonado,392,DFB,Departamental,100,1,Los Talas
123549,Colorado,Maldonado,392,DFB,Departamental,1933,1,Los Talas
123550,Colorado,Maldonado,9000,DZZ,Departamental,10,2,Maldonado Centro
123551,Colorado,Maldonado,9000,DZZ,Departamental,15,1,Maldonado Centro
123552,Colorado,Maldonado,9000,DZZ,Departamental,17,1,Maldonado Centro
123553,Colorado,Maldonado,9000,DZZ,Departamental,79,1,Maldonado Centro
123554,Colorado,Maldonado,9000,DZZ,Departamental,87,4,Maldonado Centro
123555,Colorado,Maldonado,9000,DZZ,Departamental,100,1,Maldonado Centro
123556,Colorado,Maldonado,9000,DZZ,Departamental,117,1,Maldonado Centro
123557,Colorado,Maldonado,9000,DZZ,Departamental,225,7,Maldonado Centro
123558,Colorado,Maldonado,9000,DZZ,Departamental,1785,1,Maldonado Centro
123559,Colorado,Maldonado,9000,DZZ,Departamental,1933,1,Maldonado Centro
123560,Colorado,Maldonado,9000,DZZ,Departamental,2350,2,Maldonado Centro
123561,Colorado,Maldonado,9000,DZZ,Departamental,10919,1,Maldonado Centro
123562,Colorado,Maldonado,9001,DZZ,Departamental,3,1,Maldonado Centro
123563,Colorado,Maldonado,9001,DZZ,Departamental,87,1,Maldonado Centro
123564,Colorado,Maldonado,9001,DZZ,Departamental,100,2,Maldonado Centro
123565,Colorado,Maldonado,9001,DZZ,Departamental,225,4,Maldonado Centro
123566,Colorado,Maldonado,9001,DZZ,Departamental,310,1,Maldonado Centro
123567,Colorado,Maldonado,9001,DZZ,Departamental,1350,2,Maldonado Centro
123568,Colorado,Maldonado,9001,DZZ,Departamental,1933,2,Maldonado Centro
123569,Colorado,Maldonado,9001,DZZ,Departamental,2229,1,Maldonado Centro
123570,Colorado,Maldonado,9001,DZZ,Departamental,2350,1,Maldonado Centro
123571,Colorado,Maldonado,9001,DZZ,Departamental,21350,1,Maldonado Centro
176162,Nacional,Maldonado,1,DAA,Departamental,1,2,Maldonado Centro
176163,Nacional,Maldonado,1,DAA,Departamental,2,2,Maldonado Centro
176164,Nacional,Maldonado,1,DAA,Departamental,7,1,Maldonado Centro
176165,Nacional,Maldonado,1,DAA,Departamental,20,9,Maldonado Centro
176166,Nacional,Maldonado,1,DAA,Departamental,21,2,Maldonado Centro
176167,Nacional,Maldonado,1,DAA,Departamental,35,3,Maldonado Centro
176168,Nacional,Maldonado,1,DAA,Departamental,43,7,Maldonado Centro
176169,Nacional,Maldonado,1,DAA,Departamental,72,3,Maldonado Centro
176170,Nacional,Maldonado,1,DAA,Departamental,80,3,Maldonado Centro
176171,Nacional,Maldonado,1,DAA,Departamental,88,10,Maldonado Centro
176172,Nacional,Maldonado,1,DAA,Departamental,96,1,Maldonado Centro
176173,Nacional,Maldonado,1,DAA,Departamental,140,1,Maldonado Centro
176174,Nacional,Maldonado,1,DAA,Departamental,313,1,Maldonado Centro
176175,Nacional,Maldonado,1,DAA,Departamental,340,1,Maldonado Centro
176176,Nacional,Maldonado,1,DAA,Departamental,365,5,Maldonado Centro
176177,Nacional,Maldonado,1,DAA,Departamental,371,1,Maldonado Centro
176178,Nacional,Maldonado,1,DAA,Departamental,423,2,Maldonado Centro
176179,Nacional,Maldonado,1,DAA,Departamental,904,3,Maldonado Centro
176180,Nacional,Maldonado,1,DAA,Departamental,1032,2,Maldonado Centro
176181,Nacional,Maldonado,1,DAA,Departamental,1252,1,Maldonado Centro
176182,Nacional,Maldonado,1,DAA,Departamental,1717,2,Maldonado Centro
176183,Nacional,Maldonado,1,DAA,Departamental,2303,1,Maldonado Centro
176184,Nacional,Maldonado,1,DAA,Departamental,2323,4,Maldonado Centro
176185,Nacional,Maldonado,1,DAA,Departamental,2371,1,Maldonado Centro
176186,Nacional,Maldonado,1,DAA,Departamental,3032,1,Maldonado Centro
176187,Nacional,Maldonado,1,DAA,Departamental,3232,7,Maldonado Centro
176188,Nacional,Maldonado,1,DAA,Departamental,4044,1,Maldonado Centro
176189,Nacional,Maldonado,1,DAA,Departamental,5020,2,Maldonado Centro
176190,Nacional,Maldonado,1,DAA,Departamental,7123,2,Maldonado Centro
176191,Nacional,Maldonado,1,DAA,Departamental,23123,1,Maldonado Centro
176192,Nacional,Maldonado,1,DAA,Departamental,44000,1,Maldonado Centro
176193,Nacional,Maldonado,2,DAA,Departamental,1,2,Maldonado Centro
176194,Nacional,Maldonado,2,DAA,Departamental,2,3,Maldonado Centro
176195,Nacional,Maldonado,2,DAA,Departamental,7,1,Maldonado Centro
176196,Nacional,Maldonado,2,DAA,Departamental,20,8,Maldonado Centro
176197,Nacional,Maldonado,2,DAA,Departamental,21,3,Maldonado Centro
176198,Nacional,Maldonado,2,DAA,Departamental,35,2,Maldonado Centro
176199,Nacional,Maldonado,2,DAA,Departamental,43,8,Maldonado Centro
176200,Nacional,Maldonado,2,DAA,Departamental,69,1,Maldonado Centro
176201,Nacional,Maldonado,2,DAA,Departamental,75,2,Maldonado Centro
176202,Nacional,Maldonado,2,DAA,Departamental,88,15,Maldonado Centro
176203,Nacional,Maldonado,2,DAA,Departamental,94,2,Maldonado Centro
176204,Nacional,Maldonado,2,DAA,Departamental,96,1,Maldonado Centro
176205,Nacional,Maldonado,2,DAA,Departamental,120,1,Maldonado Centro
176206,Nacional,Maldonado,2,DAA,Departamental,131,1,Maldonado Centro
176207,Nacional,Maldonado,2,DAA,Departamental,140,1,Maldonado Centro
176208,Nacional,Maldonado,2,DAA,Departamental,317,1,Maldonado Centro
176209,Nacional,Maldonado,2,DAA,Departamental,340,3,Maldonado Centro
176210,Nacional,Maldonado,2,DAA,Departamental,365,3,Maldonado Centro
176211,Nacional,Maldonado,2,DAA,Departamental,371,2,Maldonado Centro
176212,Nacional,Maldonado,2,DAA,Departamental,904,2,Maldonado Centro
176213,Nacional,Maldonado,2,DAA,Departamental,922,3,Maldonado Centro
176214,Nacional,Maldonado,2,DAA,Departamental,1032,6,Maldonado Centro
176215,Nacional,Maldonado,2,DAA,Departamental,1234,1,Maldonado Centro
176216,Nacional,Maldonado,2,DAA,Departamental,1717,3,Maldonado Centro
176217,Nacional,Maldonado,2,DAA,Departamental,2021,1,Maldonado Centro
176218,Nacional,Maldonado,2,DAA,Departamental,2307,1,Maldonado Centro
176219,Nacional,Maldonado,2,DAA,Departamental,2320,1,Maldonado Centro
176220,Nacional,Maldonado,2,DAA,Departamental,2323,3,Maldonado Centro
176221,Nacional,Maldonado,2,DAA,Departamental,3232,15,Maldonado Centro
176222,Nacional,Maldonado,2,DAA,Departamental,3323,1,Maldonado Centro
176223,Nacional,Maldonado,2,DAA,Departamental,5020,3,Maldonado Centro
176224,Nacional,Maldonado,2,DAA,Departamental,7123,1,Maldonado Centro
176225,Nacional,Maldonado,2,DAA,Departamental,23123,3,Maldonado Centro
176226,Nacional,Maldonado,2,DAA,Departamental,44000,2,Maldonado Centro
176227,Nacional,Maldonado,3,DAA,Departamental,1,5,Maldonado Centro
176228,Nacional,Maldonado,3,DAA,Departamental,2,2,Maldonado Centro
176229,Nacional,Maldonado,3,DAA,Departamental,9,1,Maldonado Centro
176230,Nacional,Maldonado,3,DAA,Departamental,20,8,Maldonado Centro
176231,Nacional,Maldonado,3,DAA,Departamental,21,5,Maldonado Centro
176232,Nacional,Maldonado,3,DAA,Departamental,35,1,Maldonado Centro
176233,Nacional,Maldonado,3,DAA,Departamental,43,5,Maldonado Centro
176234,Nacional,Maldonado,3,DAA,Departamental,45,1,Maldonado Centro
176235,Nacional,Maldonado,3,DAA,Departamental,72,5,Maldonado Centro
176236,Nacional,Maldonado,3,DAA,Departamental,75,1,Maldonado Centro
176237,Nacional,Maldonado,3,DAA,Departamental,80,1,Maldonado Centro
176238,Nacional,Maldonado,3,DAA,Departamental,88,18,Maldonado Centro
176239,Nacional,Maldonado,3,DAA,Departamental,94,5,Maldonado Centro
176240,Nacional,Maldonado,3,DAA,Departamental,96,1,Maldonado Centro
176241,Nacional,Maldonado,3,DAA,Departamental,120,2,Maldonado Centro
176242,Nacional,Maldonado,3,DAA,Departamental,140,2,Maldonado Centro
176243,Nacional,Maldonado,3,DAA,Departamental,340,3,Maldonado Centro
176244,Nacional,Maldonado,3,DAA,Departamental,365,3,Maldonado Centro
176245,Nacional,Maldonado,3,DAA,Departamental,371,1,Maldonado Centro
176246,Nacional,Maldonado,3,DAA,Departamental,423,1,Maldonado Centro
176247,Nacional,Maldonado,3,DAA,Departamental,893,1,Maldonado Centro
176248,Nacional,Maldonado,3,DAA,Departamental,904,5,Maldonado Centro
176249,Nacional,Maldonado,3,DAA,Departamental,922,4,Maldonado Centro
176250,Nacional,Maldonado,3,DAA,Departamental,1234,1,Maldonado Centro
176251,Nacional,Maldonado,3,DAA,Departamental,1717,2,Maldonado Centro
176252,Nacional,Maldonado,3,DAA,Departamental,1930,2,Maldonado Centro
176253,Nacional,Maldonado,3,DAA,Departamental,2313,1,Maldonado Centro
176254,Nacional,Maldonado,3,DAA,Departamental,2323,4,Maldonado Centro
176255,Nacional,Maldonado,3,DAA,Departamental,3032,1,Maldonado Centro
176256,Nacional,Maldonado,3,DAA,Departamental,3232,18,Maldonado Centro
176257,Nacional,Maldonado,3,DAA,Departamental,4423,1,Maldonado Centro
176258,Nacional,Maldonado,3,DAA,Departamental,5020,3,Maldonado Centro
176259,Nacional,Maldonado,3,DAA,Departamental,23123,2,Maldonado Centro
176260,Nacional,Maldonado,3,DAA,Departamental,44000,3,Maldonado Centro
176261,Nacional,Maldonado,4,DAA,Departamental,1,2,Maldonado Centro
176262,Nacional,Maldonado,4,DAA,Departamental,2,5,Maldonado Centro
176263,Nacional,Maldonado,4,DAA,Departamental,16,1,Maldonado Centro
176264,Nacional,Maldonado,4,DAA,Departamental,20,12,Maldonado Centro
176265,Nacional,Maldonado,4,DAA,Departamental,35,3,Maldonado Centro
176266,Nacional,Maldonado,4,DAA,Departamental,43,12,Maldonado Centro
176267,Nacional,Maldonado,4,DAA,Departamental,45,1,Maldonado Centro
176268,Nacional,Maldonado,4,DAA,Departamental,69,1,Maldonado Centro
176269,Nacional,Maldonado,4,DAA,Departamental,72,2,Maldonado Centro
176270,Nacional,Maldonado,4,DAA,Departamental,75,1,Maldonado Centro
176271,Nacional,Maldonado,4,DAA,Departamental,88,29,Maldonado Centro
176272,Nacional,Maldonado,4,DAA,Departamental,94,2,Maldonado Centro
176273,Nacional,Maldonado,4,DAA,Departamental,96,1,Maldonado Centro
176274,Nacional,Maldonado,4,DAA,Departamental,120,1,Maldonado Centro
176275,Nacional,Maldonado,4,DAA,Departamental,140,3,Maldonado Centro
176276,Nacional,Maldonado,4,DAA,Departamental,365,3,Maldonado Centro
176277,Nacional,Maldonado,4,DAA,Departamental,493,1,Maldonado Centro
176278,Nacional,Maldonado,4,DAA,Departamental,827,1,Maldonado Centro
176279,Nacional,Maldonado,4,DAA,Departamental,904,1,Maldonado Centro
176280,Nacional,Maldonado,4,DAA,Departamental,922,1,Maldonado Centro
176281,Nacional,Maldonado,4,DAA,Departamental,1717,2,Maldonado Centro
176282,Nacional,Maldonado,4,DAA,Departamental,2032,3,Maldonado Centro
176283,Nacional,Maldonado,4,DAA,Departamental,2320,1,Maldonado Centro
176284,Nacional,Maldonado,4,DAA,Departamental,2323,8,Maldonado Centro
176285,Nacional,Maldonado,4,DAA,Departamental,3232,25,Maldonado Centro
176286,Nacional,Maldonado,4,DAA,Departamental,3323,1,Maldonado Centro
176287,Nacional,Maldonado,4,DAA,Departamental,4423,1,Maldonado Centro
176288,Nacional,Maldonado,4,DAA,Departamental,5020,1,Maldonado Centro
176289,Nacional,Maldonado,4,DAA,Departamental,20000,1,Maldonado Centro
176290,Nacional,Maldonado,4,DAA,Departamental,23123,2,Maldonado Centro
176291,Nacional,Maldonado,4,DAA,Departamental,44000,1,Maldonado Centro
176292,Nacional,Maldonado,5,DAA,Departamental,1,5,Maldonado Centro
176293,Nacional,Maldonado,5,DAA,Departamental,2,8,Maldonado Centro
176294,Nacional,Maldonado,5,DAA,Departamental,7,1,Maldonado Centro
176295,Nacional,Maldonado,5,DAA,Departamental,16,1,Maldonado Centro
176296,Nacional,Maldonado,5,DAA,Departamental,20,9,Maldonado Centro
176297,Nacional,Maldonado,5,DAA,Departamental,21,1,Maldonado Centro
176298,Nacional,Maldonado,5,DAA,Departamental,35,6,Maldonado Centro
176299,Nacional,Maldonado,5,DAA,Departamental,43,8,Maldonado Centro
176300,Nacional,Maldonado,5,DAA,Departamental,72,1,Maldonado Centro
176301,Nacional,Maldonado,5,DAA,Departamental,80,1,Maldonado Centro
176302,Nacional,Maldonado,5,DAA,Departamental,88,19,Maldonado Centro
176303,Nacional,Maldonado,5,DAA,Departamental,94,1,Maldonado Centro
176304,Nacional,Maldonado,5,DAA,Departamental,96,2,Maldonado Centro
176305,Nacional,Maldonado,5,DAA,Departamental,140,3,Maldonado Centro
176306,Nacional,Maldonado,5,DAA,Departamental,147,1,Maldonado Centro
176307,Nacional,Maldonado,5,DAA,Departamental,333,1,Maldonado Centro
176308,Nacional,Maldonado,5,DAA,Departamental,365,2,Maldonado Centro
176309,Nacional,Maldonado,5,DAA,Departamental,371,1,Maldonado Centro
176310,Nacional,Maldonado,5,DAA,Departamental,493,2,Maldonado Centro
176311,Nacional,Maldonado,5,DAA,Departamental,904,1,Maldonado Centro
176312,Nacional,Maldonado,5,DAA,Departamental,922,3,Maldonado Centro
176313,Nacional,Maldonado,5,DAA,Departamental,1032,2,Maldonado Centro
176314,Nacional,Maldonado,5,DAA,Departamental,1234,1,Maldonado Centro
176315,Nacional,Maldonado,5,DAA,Departamental,1717,1,Maldonado Centro
176316,Nacional,Maldonado,5,DAA,Departamental,2021,1,Maldonado Centro
176317,Nacional,Maldonado,5,DAA,Departamental,2302,2,Maldonado Centro
176318,Nacional,Maldonado,5,DAA,Departamental,2320,1,Maldonado Centro
176319,Nacional,Maldonado,5,DAA,Departamental,2323,8,Maldonado Centro
176320,Nacional,Maldonado,5,DAA,Departamental,2371,1,Maldonado Centro
176321,Nacional,Maldonado,5,DAA,Departamental,3232,12,Maldonado Centro
176322,Nacional,Maldonado,5,DAA,Departamental,3323,1,Maldonado Centro
176323,Nacional,Maldonado,5,DAA,Departamental,4423,2,Maldonado Centro
176324,Nacional,Maldonado,5,DAA,Departamental,5020,3,Maldonado Centro
176325,Nacional,Maldonado,5,DAA,Departamental,44000,1,Maldonado Centro
176326,Nacional,Maldonado,6,DAA,Departamental,1,3,Maldonado Centro
176327,Nacional,Maldonado,6,DAA,Departamental,2,2,Maldonado Centro
176328,Nacional,Maldonado,6,DAA,Departamental,7,1,Maldonado Centro
176329,Nacional,Maldonado,6,DAA,Departamental,20,6,Maldonado Centro
176330,Nacional,Maldonado,6,DAA,Departamental,21,2,Maldonado Centro
176331,Nacional,Maldonado,6,DAA,Departamental,35,3,Maldonado Centro
176332,Nacional,Maldonado,6,DAA,Departamental,43,6,Maldonado Centro
176333,Nacional,Maldonado,6,DAA,Departamental,71,4,Maldonado Centro
176334,Nacional,Maldonado,6,DAA,Departamental,72,3,Maldonado Centro
176335,Nacional,Maldonado,6,DAA,Departamental,88,24,Maldonado Centro
176336,Nacional,Maldonado,6,DAA,Departamental,94,5,Maldonado Centro
176337,Nacional,Maldonado,6,DAA,Departamental,96,2,Maldonado Centro
176338,Nacional,Maldonado,6,DAA,Departamental,120,1,Maldonado Centro
176339,Nacional,Maldonado,6,DAA,Departamental,340,2,Maldonado Centro
176340,Nacional,Maldonado,6,DAA,Departamental,365,5,Maldonado Centro
176341,Nacional,Maldonado,6,DAA,Departamental,423,1,Maldonado Centro
176342,Nacional,Maldonado,6,DAA,Departamental,893,2,Maldonado Centro
176343,Nacional,Maldonado,6,DAA,Departamental,904,4,Maldonado Centro
176344,Nacional,Maldonado,6,DAA,Departamental,922,3,Maldonado Centro
176345,Nacional,Maldonado,6,DAA,Departamental,1032,1,Maldonado Centro
176346,Nacional,Maldonado,6,DAA,Departamental,1175,1,Maldonado Centro
176347,Nacional,Maldonado,6,DAA,Departamental,1323,1,Maldonado Centro
176348,Nacional,Maldonado,6,DAA,Departamental,1717,2,Maldonado Centro
176349,Nacional,Maldonado,6,DAA,Departamental,2021,1,Maldonado Centro
176350,Nacional,Maldonado,6,DAA,Departamental,2323,9,Maldonado Centro
176351,Nacional,Maldonado,6,DAA,Departamental,3232,9,Maldonado Centro
176352,Nacional,Maldonado,6,DAA,Departamental,4423,3,Maldonado Centro
176353,Nacional,Maldonado,6,DAA,Departamental,5020,1,Maldonado Centro
176354,Nacional,Maldonado,6,DAA,Departamental,23123,2,Maldonado Centro
176355,Nacional,Maldonado,6,DAA,Departamental,44000,1,Maldonado Centro
176356,Nacional,Maldonado,7,DAA,Departamental,1,3,Maldonado Centro
176357,Nacional,Maldonado,7,DAA,Departamental,2,1,Maldonado Centro
176358,Nacional,Maldonado,7,DAA,Departamental,7,1,Maldonado Centro
